key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:272:$t[Opponent drops below $p1% or you drop below $p5%:] \~Consume this and deal \~$p2 $effect-damage for each debuff of your opponent with $p_lifesteal% lifesteal. \~For $p4s, reduce opponent's healing by $p3%. >","$t[Opponent drops below $p1% or you drop below $p5%:] \~Consume this and deal \~$p2 $effect-damage for each debuff of your opponent with $p_lifesteal% lifesteal. \~For $p4s, reduce opponent's healing by $p3%. ","$t[Leben des Gegners fällt unter $p1% oder dein Leben fällt unter $p5%:] Trinke aus und verursache \~$p2 $effect-Schaden pro Debuff deines Gegners mit $p_lifesteal% Lebensraub, und reduziere gegnerische Heileffekte um $p3% für $p4s.",$t[当你对手的生命值降低到$p1%或你的生命值降低到$p5%时：]消耗此魔药，根据对手身上减益效果层数，每层造成带有$p_lifesteal%生命偷取效果的$p2点$effect伤害。在$p4s内，对手生命值恢复效果降低$p3%。,$t[相手の体力が$p1%未満に低下時または自分の体力が$p5%未満に低下時：]このアイテムを消費して、相手のデバフ1スタックにつき体力吸収率$p_lifesteal%の$p2 $effect ダメージを与える。さらに$p4秒間、相手の回復量 -$p3%,"$t[상대의 체력이 $p1% 아래로 떨어지거나 내 체력이 $p5% 아래로 떨어질 시:] 포션을 소모해, 상대에게 부여된 디버프마다 $p_lifesteal%의 생명력을 흡수하는 $effect 피해를 $p2 가합니다. $p4초 동안 상대의 치유량이 $p3% 감소합니다.",$t[當你對手的生命值降低到$p1%或你的生命值降低到$p5%時：]消耗此魔藥，根據對手身上減益效果層數，每層造成帶有$p_lifesteal%生命偷取效果的$p2點$effect傷害。在$p4s內，對手生命值恢復效果降低$p3%。,"$t[PV de l'adversaire inférieurs à $p1% ou vos PV inférieurs à $p5 % :] consommez ceci et infligez $p2 de dégâts $effect pour chaque malus de votre adversaire avec $p_lifesteal % de vol de vie. Pendant $p4 s, réduisez la guérison de l'adversaire de $p3 %.",$t[Когда здоровье героя ниже $p5% или здоровье противника ниже $p1%:] расходуется и наносит противнику $p2 ед. $effect-урона и крадет $p_lifesteal% здоровья за каждый негативный эффект на нем. Снижает эффективность исцеления противника на $p3% на $p4 сек.,"$t[Oponente cai abaixo de $p1% ou você cai abaixo de $p5%:] Consome isto e causa $p2 de dano de $effect por cada debuff do seu oponente com $p_lifesteal% de roubo de vida. Por $p4 s, diminui a cura do oponente em $p3%.","$t[Si la salud del rival cae por debajo del $p1 % o si la propia cae por debajo del $p5 %]: Consume la poción e inflige $p2 de daño de $effect por cada desventaja del rival con un $p_lifesteal % de drenaje vital. Durante $p4 s, reduce la curación del rival en un $p3 %."
<!MissingKey:273:Leather Armor>,Leather Armor,Lederrüstung,皮制护甲,革の鎧,가죽 갑옷,皮製護甲,Armure de cuir,Кожаный доспех,Armadura de Couro,Armadura de cuero
<!MissingKey:274:Crossblades>,Crossblades,Kreuzklingen,十字剑,クロスブレード,크로스블레이드,十字劍,Lames croisées,Скрещенные клинки,Crucilâminas,Espadas cruzadas
<!MissingKey:275:Magic Staff>,Magic Staff,Zauberstab,法杖,魔法の杖,마법 지팡이,法杖,Bâton magique,Волшебный посох,Cajado Mágico,Bastón mágico
<!MissingKey:276:Flawed Ruby>,Flawed Ruby,Fehlerhafter Rubin,劣质红宝石,傷物のルビー,금이 간 루비,劣質紅寶石,Rubis médiocre,Колотый рубин,Rubi Polido,Rubí imperfecto
<!MissingKey:277:Thorn Whip>,Thorn Whip,Dornenpeitsche,荆棘之鞭,イバラのムチ,가시 채찍,荊棘之鞭,Fouet à épines,Терновый хлыст,Chicote de Espinhos,Látigo espinoso
<!MissingKey:278:Pineapple>,Pineapple,Ananas,菠萝,パイナップル,파인애플,鳳梨,Ananas,Ананас,Abacaxi,Piña
<!MissingKey:279:Wolpertinger>,Wolpertinger,Wolpertinger,鹿角翼兔,ヴォルパーティンガー,볼퍼팅어,鹿角翼兔,Chimère de Bavière,Вольпертингер,Wolpertinger,Wolpertinger
<!MissingKey:280:Flawed Topaz>,Flawed Topaz,Fehlerhafter Topas,劣质黄宝石,傷物のトパーズ,금이 간 토파즈,劣質黃寶石,Topaze médiocre,Колотый топаз,Topázio Polido,Topacio imperfecto
<!MissingKey:281:$t[Every $cds:] Inflict $p1 $poison.>,$t[Every $cds:] Inflict $p1 $poison.,$t[Alle $cds:] Verursache $p1 $poison.,$t[每$cds:] 施加$p1层$poison。,$t[$cd秒毎：]$p1 $poison を付与する,$t[$cd초마다:] $poison을 $p1 부여합니다.,$t[每$cd秒：]施加$p1層$poison。,$t[Toutes les $cd s :] infligez $p1 $poison.,$t[Раз в $cd сек.:] накладывает $p1 $poison.,$t[A cada $cd s:] Inflige $p1 $poison.,$t[Cada $cd s] Inflige $p1 $poison.
<!MissingKey:282:$t[On reveal:] >,"$t[On reveal:] 
 You take -$p_damfactor% $effect-damage. 
 Gain $block $bl + $p1 $bl for each card before. 
 Inflict $p2 $cold.","$t[Beim Aufdecken:] 
 Du erhältst -$p_damfactor% $effect-Schaden. 
 Erhalte $block $bl + $p1 $bl für jede vorhergehende Karte. 
 Verursache $p2 $cold.","$t[翻开时：]你承受的$effect伤害-$p_damfactor%。
获得$block点$bl。之前的每张卡牌提供$p1点$bl。
施加$p2层$cold。","$t[めくる時：]
受ける $effect ダメージ -$p_damfactor% 
$block $bl を獲得する（前にめくったカード1枚につき +$p1 $bl） 
$p2 $cold を付与する","$t[공개 시:]
받는 $effect 피해가 $p_damfactor% 감소합니다.
$bl를 $block 획득하며 이전에 있었던 카드마다 $bl를 $p1 추가로 획득합니다.
$cold를 $p2 부여합니다.","$t[翻開時：]你承受的$effect傷害-$p_damfactor%。 
獲得$block點數$bl。之前的每張卡牌提供$p1點$bl。 
施加$p2層$cold。","$t[Par tirage :] 
 vous subissez $p_damfactor % de dégâts $effect. 
 Gagnez $block $bl + $p1 $bl pour chaque carte avant. 
 Infligez $p2 $cold.","$t[При раскрытии:] 
 $effect-урон по герою снижается на $p_damfactor% 
 Добавляет $block $bl + $p1 $bl за каждую предшествующую карту. 
 Накладывает $p2 $cold.","$t[Ao revelar:] 
 Você recebe -$p_damfactor% de dano de $effect. 
 Ganha $block $bl + $p1 $bl por cada carta anterior. 
 Inflige $p2 $cold.","$t[Al revelarse:] 
 Recibe -$p_damfactor % de daño de $effect. 
 Obtiene $block $bl + $p1 $bl por cada carta anterior. 
 Inflige $p2 $cold."
<!MissingKey:283:Spectral Dagger>,Spectral Dagger,Spektraldolch,幽灵匕首,ゴーストダガー,영혼의 단검,幽靈匕首,Dague spectrale,Призрачный кинжал,Adaga Espectral,Daga espectral
<!MissingKey:284:$t[On attack:] Use $p1 $mana to deal \~+$p2 damage and gain $p3 damage.>,$t[On attack:] Use $p1 $mana to deal \~+$p2 damage and gain $p3 damage.,"$t[Bei Angriff:] Nutze $p1 $mana, um $p2 zusätzlichen Schaden zu verursachen, und erhöhe den Schaden um $p3.",$t[攻击时：]消耗$p1点$mana造成$p2点额外伤害。并增加$p3点伤害，直到战斗结束。,$t[攻撃時：]$p1 $mana を消費して、与ダメージ +$p2、ダメージ値が$p3増える,"$t[공격 시:] $mana를 $p1 사용해 피해량이 $p2 증가하며, 가하는 피해가 $p3 증가합니다.",$t[攻擊時：]消耗$p1點$mana造成$p2點額外傷害，並使其傷害增加$p3點，直到戰鬥結束。,$t[Par attaque :] utilisez $p1 $mana pour infliger +$p2 de dégâts et gagner $p3 de dégâts.,"$t[При атаке:] использует $p1 $mana, чтобы нанести +$p2 ед. урона. Добавляет $p3 ед. урона.",$t[Ao atacar:] Gasta $p1 $mana para causar +$p2 de dano e ganhar $p3 de dano.,$t[Al atacar:] Usa $p1 $mana para infligir +$p2 de daño y obtener $p3 de daño.
<!MissingKey:285:Chipped Amethyst>,Chipped Amethyst,Lädierter Amethyst,紫水晶碎片,欠けたアメシスト,깨진 자수정,紫水晶碎片,Améthyste fragmentée,Осколок аметиста,Ametista Lascada,Amatista rota
<!MissingKey:286:Flawless Sapphire>,Flawless Sapphire,Makelloser Saphir,优质蓝宝石,無傷のサファイア,티 없는 사파이어,優質藍寶石,Saphir idéal,Безупречный сапфир,Safira Impecável,Zafiro inmaculado
<!MissingKey:287:Cap of Resilience>,Cap of Resilience,Lederne Schutzkappe,坚韧头盔,不屈のヘルム,불굴의 모자,堅韌頭盔,Capuchon de résilience,Шлем стойкости,Elmo da Resiliência,Gorra de la resiliencia
<!MissingKey:288:$c[Weapon sockets:] $m[On hit:] $chance% chance to inflict $p1 $poison. $c[Armor & other sockets:] $p2% chance to resist $poison. $c[Backpack:] $m[After $cds:] Gain $p3 $regen.>,$c[Weapon sockets:] $m[On hit:] $chance% chance to inflict $p1 $poison. $c[Armor & other sockets:] $p2% chance to resist $poison. $c[Backpack:] $m[After $cds:] Gain $p3 $regen.,"$c[Waffensockel:] $m[Bei Treffer:] $chance% Chance, $p1 $poison zu verursachen. $c[Rüstung & andere Sockel:] $p2% Chance, $poison zu vermeiden. $c[Rucksack:] $m[Nach $cds:] Erhalte $p3 $regen.",$c[放入武器槽：] $m[击中对手：]将有$chance%的几率向对手施加$p1层$poison。$c[放入护甲或其他槽：]将有$p2%的几率抵挡$poison。$c[放入背包：] $m[$cds后：]获得$p3层$regen。,$c[武器に装着：]$m[ヒット時：]$chance%の確率で$p1 $poison を付与する $c[非武器に装着：]$p2%の確率で $poison を無効化する $c[バックパックに配置：]$m[$cd秒後：]$p3 $regen を獲得する,$c[무기 소켓:] $m[적중 시:] $chance%의 확률로 $poison을 $p1 부여합니다. $c[방어구 및 기타 소켓:] $p2%의 확률로 $poison에 저항합니다. $c[배낭:] $m[$cd초 후:] $regen을 $p3 획득합니다.,$c[放入武器槽：]$m[命中時：]有$chance%的機率向對手施加$p1層$poison。$c[放入護甲或其他槽位：]將有$p2%的機率抵擋$poison。$c[放入背包：]$m[$cd秒後：]獲得$p3層$regen。,$c[Emplacements d'armes :] $m[Par coup :] $chance % de chance d'infliger $p1 $poison. $c[Armure et autres emplacements :] $p2 % de chance de résister à $poison. $c[Sac à dos :] $m[Après $cd s :] gagnez $p3 $regen.,$c[В слоте оружия:] $m[При попадании:] шанс $chance% наложить $p1 $poison. $c[В слоте брони/в другом слоте:] Шанс $p2% игнорировать $poison. $c[В рюкзаке:] $m[Через $cd сек.:] добавляет $p3 $regen.,$c[Engastes de armas:] $m[Ao acertar:] $chance% de chance de infligir $p1 $poison. $c[Demais engastes:] $p2% de chance de resistir a $poison. $c[Mochila:] $m[Após $cd s:] Ganhe $p3 $regen.,$c[Ranuras de arma:] $m[Al golpear:] $chance % de probabilidad de infligir $p1 $poison. $c[Ranuras de armadura y otras:] $p2 % de probabilidad de resistir $poison. $c[Mochila:] $m[Tras $cd s:] Obtiene $p3 $regen.
<!MissingKey:289:Carrot Goobert>,Carrot Goobert,Karottenschlotzbert,萝卜头黏黏,ニンジン・スラバート,당근 슬돌이,蘿蔔頭黏呼呼,Viskeu carotte,Морковный Слаймер,Gosberto de Cenoura,Viscosino zanahorio
<!MissingKey:290:$t[$p1 $affected item activations:] $affected2 $h[Weapons] gain +$p2 damage. Gain $block $bl.>,$t[$p1 $affected item activations:] $affected2 $h[Weapons] gain +$p2 damage. Gain $block $bl.,"$t[$p1 $affected Gegenstand-Aktivierungen:] $affected2 $h[Waffen] verursachen +$p2 Schaden, erhalte $block $bl.",$t[$affected的物品激活达到$p1次：]$affected2的$h[武器]+$p2伤害并获得$block点$bl。,$t[$affectedにあるアイテム$p1回発動時：]$affected2にある$h[武器]のダメージ値が$p2増え、$block $bl を獲得する,$t[$affected에 위치한 아이템이 $p1회 발동 시:] $affected2에 위치한 $h[무기]가 가하는 피해가 $p2 증가합니다. $bl를 $block 획득합니다.,$t[$affected的物品啟動達到$p1次：]$affected2的$h[武器]+$p2點傷害並獲得$block點$bl。,$t[En activant l'objet $affected $p1 fois :] les $h[Armes] $affected2 gagnent +$p2 de dégâts. Gagnez $block $bl.,$t[При срабатывании $p1 $affected предметов:] $affected2 $h[оружие] получает +$p2 ед. урона. Добавляет $block $bl.,$t[$p1 ativações de item $affected:] as $h[Armas] $affected2 ganham +$p2 de dano. Ganhe $block $bl.,$t[Al activar $p1 $affected objetos:] $affected2 $h[Armas] causan $p2 más de daño. Obtiene $block $bl.
"<!MissingKey:291:$t[On attacked ($melee):] $chance% chance to prevent $p1 damage, remove \~$p2 stamina from opponent, and gain $p3 $spikes (up to $p4).>","$t[On attacked ($melee):] $chance% chance to prevent $p1 damage, remove \~$p2 stamina from opponent, and gain $p3 $spikes (up to $p4).","$t[Bei $melee-Angriff:] $chance% Chance, $p1 Schaden zu vermeiden, $p2 Ausdauer vom Gegner zu entfernen und $p3 $spikes zu erhalten (bis zu $p4). ",$t[被攻击时（$melee）：]有$chance%的几率抵挡$p1点伤害，移除对手$p2点耐力值，并获得$p3层$spikes（最高$p4层）。,$t[被攻撃時（$melee）：]$chance%の確率で$p1ダメージを防ぎ、相手から$p2スタミナを除去し、$p3 $spikes を獲得する（最大$p4まで）,"$t[공격 받을 시 ($melee):] $chance%의 확률로 피해를 $p1 막고, 상대의 스태미나를 $p2 제거한 뒤, $spikes를 $p3 획득합니다 (최대 $p4).",$t[被攻擊時（近戰）：]有$chance%的機率抵擋$p1點傷害，移除對手$p2點耐力值，並獲得$p3層$spikes（最高$p4層）。,"$t[En recevant une attaque ($melee) :] $chance % de chance d'empêcher $p1 dégâts, de retirer $p2 d'endurance à l'adversaire et de gagner $p3 $spikes (jusqu'à $p4).","$t[При входящей атаке ($melee):] шанс $chance% заблокировать $p1 ед. урона, отнять у противника $p2 ед. энергии и получить $p3 $spikes (макс.: $p4).","$t[Ao sofrer ataque ($melee):] $chance% de chance de prevenir $p1 de dano, remover $p2 de vigor do oponente e ganhar $p3 $spikes (até $p4).","$t[Al recibir un ataque ($melee):] $chance % de probabilidad de evitar $p1 de daño, elimina $p2 de resistencia al rival y obtiene $p3 $spikes (máximo: $p4)."
<!MissingKey:292:$t[On reveal:] >,"$t[On reveal:] 
 Your next hit is critical. 
 If the number of cards before is odd, gain $p2 $lucky and $p3 $spikes.","$t[Beim Aufdecken:] Dein nächster Treffer ist kritisch. 
 Wenn die Zahl der vorhergehenden Karten ungerade ist, erhalte $p2 $lucky und $p3 $spikes.","$t[翻开时：] 
你的下一次攻击为暴击。
如果之前翻开的卡牌数量是奇数，获得$p2点$lucky和$p3层$spikes。","$t[めくる時：]
次のヒットがクリティカルになる 
前にめくったカードの枚数が奇数なら、$p2 $lucky と$p3 $spikes を獲得する","$t[공개 시:]
다음 공격이 치명타가 됩니다.
이전에 있었던 카드의 수가 홀수라면, $lucky을 $p2, $spikes를 $p3 획득합니다.","$t[翻開時：]你的下一次攻擊為暴擊。
如果之前翻開的卡牌數量是奇數，獲得$p2點$lucky和$p3層$spikes。","$t[Par tirage :] 
 votre prochain coup est critique. 
 Si le nombre de cartes avant est impair, gagnez $p2 $lucky et $p3 $spikes.","$t[При раскрытии:] 
 следующий удар будет критическим. 
 Если количество предшествующих карт нечетное, добавляет $p2 $lucky и $p3 $spikes.","$t[Ao revelar:] 
 Seu próximo acerto será crítico. 
 Se a quantidade de cartas anteriores for ímpar, ganha $p2 $lucky e $p3 $spikes.","$t[Al revelarse:] 
 El siguiente golpe es crítico. 
 Si el número de cartas anterior es impar, obtiene $p2 $lucky y $p3 $spikes."
<!MissingKey:293:Garlic>,Garlic,Knoblauch,大蒜,ニンニク,마늘,大蒜,Ail,Чеснок,Alho,Ajo
<!MissingKey:294:Darksaber>,Darksaber,Dunkelschwert,黑暗剑,ダークセイバー,다크세이버,黑暗劍,Sabre sombre,Меч тьмы,Sabre Sombrio,Espada oscura
<!MissingKey:295:Stone Skin Potion>,Stone Skin Potion,Steinhauttrank,硬化魔药,硬肌のポーション,돌 피부 포션,硬化魔藥,Potion de peau de pierre,Зелье каменной кожи,Poção Casca-Grossa,Poción fortapétrea
