key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:292:Your hunger awakens, you desire ...snacks!>","Your hunger awakens, you desire ...snacks!",Du fühlst ein tiefes Verlangen … nach Snacks!,饿了可以用这个护符召唤零食。,自然由来のものなのでどれだけ食べてもカロリーゼロだよ。,이 아뮬렛은 여러분의 허기를 일깨우고...간식이다!,餓了可以用這個護符召喚零食。,"Votre faim s'éveille, vous avez envie d'un… casse-croûte !",Теперь голод вам не страшен!,"Sua fome desperta, você deseja... lanches!","Se te despierta el hambre, y necesitas... ¡merendar!"
<!MissingKey:293:Bonk only who deserve the bonking.>,Bonk only who deserve the bonking.,"Bonk die, die den Bonk verdienen.",只锤不听话的孩子。,これでブッ叩くのは、ブッ叩かれて当然のヤツだけにしておいてね。,자격이 있는 사람만이 휘두를 수 있습니다.,只K不聽話的孩子。,Ne martelez que ceux qui le méritent.,"Бить нужно только тех, кто заслуживает этого.","""Então martela, martela, martela o martelão.""",Golpea solo a quien se lo haya ganado.
<!MissingKey:294:It's like tiny needles. It's literally tiny needles.>,It's like tiny needles. It's literally tiny needles.,"Es fühlt sich an wie 1000 kleine Nadelstiche, aus offensichtlichen Gründen. ",射出去的箭就像一根根小针。,昔はお前のように戦いに出るつもりだったが、指にトゲが刺さってしまってな…,마치 작은 바늘 같네요. 작은 바늘이긴 합니다.,射出去的箭就像一根根小針。,"C'est comme de toutes petites aiguilles. En fait, c'est littéralement de toutes petites aiguilles.",Выпущенные стрелы — словно маленькие иголки. Маленькие безобидные иголочки.,Parecem agulhinhas. São literalmente agulhinhas.,Úsalo con manoplas o te vas a llenar las manos de pinchos.
<!MissingKey:295:I may not be superspacious but I am a littlespacious.>,I may not be superspacious but I am a littlespacious.,Besser Beinfreiheit als gar keine Freiheit.,背包上的口袋越多越好！,ボクの心は大容量じゃないかもしれないけど、小容量くらいはあるかな。,"마음이 엄청 넓은 편은 아니지만, 그렇게 좁지도 않습니다.",背包上的口袋越多越好！,"Je ne suis peut-être pas superspacieux, mais je suis suffisamment spacieux.","Может и не супер, но все-таки пространство.","Eu posso não ser superespaçoso, mas sou um pouco espaçoso.","Yo no seré superespacioso, pero tampoco soy superoloroso."
<!MissingKey:296:They say angering Miss Fortune brings 7 years of missing socks. >,They say angering Miss Fortune brings 7 years of missing socks. ,Miss Glücken zu verärgern bedeutet 7 Jahre verschwindender Socken.,不要去惹怒命运小姐，除非你想在接下来的七年里都找不到袜子。,ミス・フォーチュンを怒らせると、7年間はくつ下を失くしつづけるハメになるんだって。,그녀를 화나게 하면 7년 동안 양말을 잃어버리게 될 겁니다.,不要去惹怒命運小姐，除非你想在接下來的七年裏都找不到襪子。,On dit que mettre en colère Mme Fortune provoque la disparition de chaussettes pendant 7 ans.,"Поговаривают, что если разозлить мисс Фортуну, то можно получить до 7 лет пропавших носков!",Dizem que aborrecer a Sortuda dá 7 anos de meias sem par.,"Como cabrees a Malva Suerte, te maldecirá para que pierdas siempre un calcetín de cada par."
<!MissingKey:297:Proven to be the most effective way to pester people with snowballs. >,Proven to be the most effective way to pester people with snowballs. ,Bewiesenermaßen der effektivste Weg Leute mit Schnebällen zu belästigen.,可以用这个把扔过来的雪球打回去。,最新の研究によれば、雪の棒は雪玉を使って人に嫌がらせをする上で最も効果的な方法であることが示されています。,눈덩이로 남을 괴롭히는 가장 효과적인 방법이라는 것이 증명되었습니다.,可以用這個把扔過來的雪球打回去。,C'est à ce jour le moyen le plus efficace d'agacer qui que ce soit avec des boules de neige.,"Доказано, что снежками можно достать кого угодно.",Comprovado como a maneira mais eficaz de irritar as pessoas com bolas de neve.,La forma más eficaz de molestar a la gente con bolas de nieve.
<!MissingKey:298:It's impressive what people are willing to do for a few pieces of metal.>,It's impressive what people are willing to do for a few pieces of metal.,"Unglaublich, was Leute alles für so ein bisschen Metall machen.",很难想象人们为了得到这一小块金属做的各种事情。,人って、こんな金属のカケラのためにどんなことでもやってのけるんだ。すごいよねえ。,고작 이 금속 쪼가리 때문에 열심히 일하는 사람들을 보면 ,很難想像人們為了得到這一小塊金屬願意做到什麼樣的地步。,C'est tout de même fou ce que les gens sont prêts à faire pour quelques morceaux de métal.,"Поразительно, на что готовы пойти люди ради пары кусочков металла.",É impressionante o que as pessoas são capazes de fazer por alguns poucos pedaços de metal.,Es alucinante lo que la gente está dispuesta a hacer por unos trozos de metal.
<!MissingKey:299:No one said sustaining this fire would be free.>,No one said sustaining this fire would be free.,"Niemand hat gesagt, Feuer wäre gratis.",要维持火焰燃烧，就得拾柴添薪。,たき火を燃やしつづけるのだってタダじゃないんだ。,이용료가 없다는 말은 아무도 하지 않았습니다.,要維持火焰燃燒，就得拾柴添薪。,Personne n'a dit que l'entretien de ce foyer serait gratuit.,"Никто не говорил, что поддержание этого огня будет бесплатным.",Ninguém falou que manter esta fogueira seria grátis.,Prepárate para la factura de calefacción que te va a llegar.
"<!MissingKey:300:What an impressively shiny card, you sure seem very important!>","What an impressively shiny card, you sure seem very important!","Was für eine eindrucksvolle Karte, du bist bestimmt sehr wichtig!",尊贵的白金卡会员，来小店购物有免费的点心吃。,キミにだけ特別に渡してあげるから、このカードの話はよそではやめてね。,"정말 눈부시게 빛나는 카드네요, 엄청나게 중요해보입니다!",尊貴的白金卡會員來小店購物有免費的點心吃。,"Quelle impressionnante carte, et quelle brillance, vous avez l'air si important !",Эта сверкающая карта мгновенно повысит ваш статус в глазах обывателей!,Que cartão brilhoso! Você parece bem importante mesmo!,"Un carnet muy brillante, ¡te hace parecer importante y todo!"
<!MissingKey:301:Do not rush your pets! But you can try to communicate a sense of urgency.>,Do not rush your pets! But you can try to communicate a sense of urgency.,"Du solltest deine Begleiter nicht hetzen, aber du darfst sie freundlich auf den bestehenden Aktionsbedarf hinweisen.",有了这个你就可以和宠物交流了。,ペットを急かしちゃダメだよ！ただ、緊急性を伝えようとするのは大切だね。,애완동물을 재촉하지 마세요! 하지만 상황이 위급하다는 걸 전할 수는 있겠죠.,有了這個你就可以和寵物交流了。,Ne brusquez pas vos familiers ! Mais essayez de leur faire comprendre quand il y a urgence.,"Ходят слухи, что владелец может понимать язык зверей...",Não apresse seus bichinhos! Mas isso não significa que você não possa tentar transmitir urgência.,¡No metas prisa a tus mascotas! Pero puedes intentar transmitirles un sentimiento de urgencia.
"<!MissingKey:302:It's actually a healthy meal when cooked properly, but this one very much isn't.>","It's actually a healthy meal when cooked properly, but this one very much isn't.",Ordnungsgemäß gekocht sind Fliegenpilze gesund und lecker. Aber dieser hier ist roh.,白杆杆，红伞伞，吃完一起躺板板。,どこかの配管工はコレを食べると体が大きくなると思いこんでるみたいだね…,"이건 날것이지만, 제대로 익혀 먹으면 건강식이긴 합니다.",好好料理是美食，但這個要你命三千。,"Excellent pour la santé lorsqu'elle est bien cuisinée, mais ce n'est pas du tout son cas ici.","При правильном приготовлении он может быть даже полезен, но не в нашем случае.","Até dá uma refeição saudável quando bem preparada, o que não é bem o caso deste aqui.","Un menú de lo más sano si se prepara bien, pero yo me fiaría mucho de comer esta."
<!MissingKey:303:Everything can be soup with the right mindset.>,Everything can be soup with the right mindset.,Mit der richtigen Einstellung kann alles eine Suppe werden.,万物皆可炖汤。,考えようによっては、なんだってスープにできる。,"바른 마음가짐을 지녔다면, 어떤 것이든 수프로 만들 수 있습니다.",萬物皆可燉湯。,"Quand le cœur y est, on peut faire de la soupe de tout.",При правильном подходе сварить можно что угодно.,"Com a mentalidade certa, tudo pode virar sopa.",Se puede hacer sopa con cualquier cosa.
<!MissingKey:304:Is there such a thing as too much blood in your veins? I doubt it.>,Is there such a thing as too much blood in your veins? I doubt it.,Kann man überhaupt zu viel Blut im Körper haben? Kann ich mir nicht vorstellen.,血吸够了？不存在的。,体内の血って多過ぎちゃダメなのかな？大いに疑問だね。,혈관에 피가 엄청나게 흐르면 이런 느낌일까요? 잘 모르겠네요.,血吸夠了？不存在的。,Peut-on réellement avoir trop de sang dans les veines ? J'en doute.,Мало жизни не бывает!,Existe isso de ter sangue de mais nas veias? Duvido muito.,"Nunca se tiene demasiada sangre en las venas..., ¿o sí?"
<!MissingKey:305:That is one very disgusting bow.>,That is one very disgusting bow.,"Ok, das ist ein ziemlich widerwärtiger Bogen.",别用舌头舔箭头。,昔はカエルから分泌された毒を矢に塗っていたらしいね。,정말 역겹기 짝이 없는 활이네요.,別用舌頭舔箭頭。,Voilà un arc particulièrement répugnant.,Отравляюще-отвратительное оружие!,"Credo, que arquinho nojento!","Qué arco tan asqueroso, por favor..."
