key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:357:$affected $common[Common] $h[$melee-Weapons] deal \~+$p_dam% damage. $t[Start of battle:] Gain $block $bl for each \~$affected $common[Common] item.>,$affected $common[Common] $h[$melee-Weapons] deal \~+$p_dam% damage. $t[Start of battle:] Gain $block $bl for each \~$affected $common[Common] item.,$affected $common[Gewöhnliche] $h[$melee-Waffen] verursachen +$p_dam% Schaden. $t[Bei Kampfbeginn:] Erhalte $block $bl pro $affected $common[gewöhnlichem] Gegenstand.,$affected的$common[普通] $h[$melee武器]造成的伤害+$p_dam%。$t[战斗开始时：]每有一个$affected的$common[普通]物品，获得$block点$bl。,$affectedにある$common[コモン] $h[$melee 武器]の与ダメージ +$p_dam% $t[バトル開始時：]$affectedにある$common[コモン]アイテム1個につき$block $bl を獲得する,$affected에 위치한 $common[일반] $h[$melee 무기]의 피해량이 $p_dam% 증가합니다. $t[전투 시작 시:] $affected에 위치한 $common[일반] 아이템마다 $bl를 $block 획득합니다.,$affected的$common[普通] $h[$melee武器]造成的傷害+$p_dam%。$t[戰鬥開始時：]每有一個$affected的$common[普通]物品，獲得$block點$bl。,Les $h[Armes $melee] $common[Communes] $affected infligent +$p_dam % de dégâts. $t[Au début du combat :] gagnez $block $bl pour chaque objet $common[Commun] $affected.,$affected $common[Обычное] $h[$melee-оружие] наносит +$p_dam% урона. $t[Начало боя:] добавляет $block $bl за каждый $affected $common[обычный] предмет.,$h[Armas-$melee] $common[Comum] $affected causam +$p_dam% de dano. $t[Início da batalha:] Ganha $block $bl por cada item $common[Comum] $affected.,Las $affected $h[$melee armas] $common[comunes] infligen +$p_dam % de daño. $t[Al comienzo de la batalla:] Obtiene $block $bl por cada $affected objeto $common[común].
<!MissingKey:358:$c[Weapon sockets:] $m[On hit:] $chance% chance to stun for $p1s (cooldown $cds). $c[Armor & other sockets:] $m[Start of battle:] $chance2% chance to resist debuffs for $p2s. $c[Backpack:] Gain $p3 maximum health.>,$c[Weapon sockets:] $m[On hit:] $chance% chance to stun for $p1s (cooldown $cds). $c[Armor & other sockets:] $m[Start of battle:] $chance2% chance to resist debuffs for $p2s. $c[Backpack:] Gain $p3 maximum health.,"$c[Waffensockel] $m[Bei Treffer:] $chance% Chance, für $p1s Benommenheit auszulösen ($cds Abklingzeit). $c[Rüstung & andere Sockel:] $m[Kampfbeginn:] $chance2% Chance, Debuffs zu widerstehen für $p2s. $c[Rucksack:] Maximalleben um $p3 erhöht.",$c[放入武器槽：] $m[击中对手：]有$chance%的几率眩晕对手$p1s（冷却时间$cds）。$c[放入护甲或其他槽：] $m[战斗开始时：]有$chance2%的几率在$p2s内抵挡减益效果。$c[放入背包：]最大生命值增加$p3。,$c[武器に装着：]$m[ヒット時：]$chance%の確率で$p1秒間スタンさせる（クールダウン：$cd秒） $c[非武器に装着：] $m[バトル開始時：]$p2秒間、$chance2%の確率でデバフを無効化する $c[バックパックに配置：]体力最大値が$p3増える,$c[무기 소켓:] $m[적중 시:] $p1초 동안 $chance%의 확률로 기절시킵니다 (재사용 대기 시간 $cd초). $c[방어구 및 기타 소켓:] $m[전투 시작 시]: $p2초 동안 $chance2%의 확률로 디버프에 저항합니다. $c[배낭:] 최대 체력이 $p3 증가합니다.,$c[放入武器槽：]$m[命中時：]有$chance%的機率暈眩對手$p1秒（冷卻時間$cd秒）。$c[放入護甲或其他槽位：]$m[戰鬥開始時：]有$chance2%的機率在$p2秒內抵擋減益效果。$c[放入背包：]最大生命值增加$p3。,$c[Emplacements d'armes :] $m[Par coup :] $chance % de chance d'étourdir pendant $p1 s (temps de recharge $cd s). $c[Armure et autres emplacements :] $m[Au début du combat :] $chance2 % de chance de résister aux malus pendant $p2 s. $c[Sac à dos :] les PV max augmentent de $p3.,$c[В слоте оружия:] $m[При попадании:] шанс $chance% оглушить противника на $p1 сек. (перезарядка: $cd сек.). $c[В слоте брони/в другом слоте:] $m[Начало боя:] шанс $chance2% игнорировать негативные эффекты в течение $p2 сек. $c[В рюкзаке:] Максимальное здоровье повышается на $p3 ед.,$c[Engastes de armas:] $m[Ao acertar:] $chance% de chance de atordoar por $p1 s (recarga: $cd s). $c[Demais engastes:] $m[Início da batalha:] $chance2% de chance de resistir a debuffs por $p2 s. $c[Mochila:] Aumenta a vida máxima em $p3.,$c[Ranuras de arma:] $m[Al golpear:] $chance % de probabilidad de aturdir durante $p1 s (recarga: $cd s). $c[Ranuras de armadura y otras:] $m[Al comienzo de la batalla:] $chance2 % de probabilidad de resistir desventajas durante $p2 s. $c[Mochila:] PS máx. aumentan en $p3.
<!MissingKey:359:Deal $p_unhealing% of your healing as \~ $effect-damage. $t[Every $cds:] Gain $p_vampirism $vampirism. >,"Deal $p_unhealing% of your healing as \~ $effect-damage. $t[Every $cds:] Gain $p_vampirism $vampirism. 

 Triggers $p_speed% faster for each \~ $affected $vampiric-item.","Verursache $p_unhealing% deiner Heilung als \~$effect-Schaden. $t[Alle $cds:] Erhalte $p_vampirism $vampirism. 

 Aktiviert $p_speed% schneller pro \~$affected $vampiric-Gegenstand.","以生命值恢复量的$p_unhealing%作为$effect伤害。$t[每$cds：]获得$p_vampirism层$vampirism。

每有一个$affected的$vampiric物品，效果触发快$p_speed%。","回復量の$p_unhealing%分の $effect ダメージを与える $t[$cd秒毎：]$p_vampirism $vampirism を獲得する 

$affectedにある $vampiric アイテム1個につき使用速度が$p_speed%上がる","회복량의 $p_unhealing%를 $effect 피해로 가합니다. $t[$cd초마다:] $vampirism을 $p_vampirism 획득합니다.

$affected에 위치한 $vampiric 아이템마다 $p_speed% 빠르게 발동합니다.","以生命值恢復量的$p_unhealing%作為$effect傷害。$t[每$cds：]獲得$p_vampirism層$vampirism。

每有一個$affected的$vampiric物品，效果觸發快$p_speed%。","Infligez $p_unhealing % de votre guérison en tant que dégâts $effect. $t[Toutes les $cd s :] gagnez $p_vampirism $vampirism. 

 Se déclenche $p_speed % plus vite pour chaque objet $affected $vampiric.","Наносит $effect-урон в размере $p_unhealing% от восстановленного героем здоровья. $t[Раз в $cd сек.:] добавляет $p_vampirism $vampirism. 

 Срабатывает на $p_speed% чаще за каждый $affected $vampiric предмет.","Causa $p_unhealing% da sua cura como dano de $effect. $t[A cada $cd s:] Ganha $p_vampirism $vampirism. 

 Aciona $p_speed% mais rápido para cada item-$vampiric $affected.","Inflige un $p_unhealing % de tu curación como daño de $effect. $t[Cada $cd s:] Obtiene $p_vampirism $vampirism. 

 Se activa un $p_speed % más rápido por cada objeto $vampiric $affected."
<!MissingKey:360:Shaman Mask>,Shaman Mask,Schamanenmaske,萨满面具,シャーマンの仮面,주술사 가면,薩滿面具,Masque de chaman,Маска шамана,Máscara de Xamã,Máscara de chamana
<!MissingKey:361:Markswoman>,Markswoman,Meisterschützin,女射手,マークスウーマン,명사수,女射手,Tireuse d'élite,Мастер стрельбы,Atiradora,Tiradora
<!MissingKey:362:Staff of Fire>,Staff of Fire,Stab des Feuers,烈火之杖,炎の杖,화염의 지팡이,烈火之杖,Bâton de feu,Огненный посох,Cajado de Fogo,Bastón del fuego
<!MissingKey:363:$t[Start of battle:] Gain $p_maxhealth maximum health. >,"$t[Start of battle:] Gain $p_maxhealth maximum health. 

 Your healing is increased by $p_healamp%.","$t[Bei Kampfbeginn:] Erhalte $p_maxhealth Maximalleben. 
 Deine Heileffekte sind $p_healamp% effektiver.","$t[战斗开始时：]获得$p_maxhealth点生命值上限。

你的恢复效果增强$p_healamp%。","$t[バトル開始時：]体力最大値が$p_maxhealth増える 

自分の回復量 +$p_healamp%","$t[전투 시작 시:] 최대 체력을 $p_maxhealth 획득합니다.

회복량이 $p_healamp% 증가합니다.","$t[戰鬥開始時：]獲得$p_maxhealth點生命值上限。

你的回復效果增強$p_healamp%。","$t[Au début du combat :] gagnez $p_maxhealth de PV max. 

 Votre guérison augmente de $p_healamp %.","$t[Начало боя:] повышает максимальное здоровье на $p_maxhealth ед. 

 Эффекты исцеления героя повышаются на $p_healamp%.","$t[Início da batalha:] Ganha $p_maxhealth de vida máxima. 

 Sua cura aumenta em $p_healamp%.","$t[Al comienzo de la batalla:] Obtiene $p_maxhealth PS máx. 

 La curación aumenta en un $p_healamp %."
"<!MissingKey:364:$t[Every $cds:] $affected items gain $chance% chance to duplicate buffs they gain, heal $p_healamp% more and trigger $p_speed% faster (up to $p_max times). >","$t[Every $cds:] $affected items gain $chance% chance to duplicate buffs they gain, heal $p_healamp% more and trigger $p_speed% faster (up to $p_max times). ","$t[Alle $cds:] $affected Gegenstände erhalten \~$chance% Chance, erzeugte Buffs zu duplizieren, heilen $p_healamp% mehr und aktivieren $p_speed% schneller (maximal $p_max mal).",$t[每$cds：]有$chance%的几率复制从$affected物品处获得的增益效果，生命恢复效果+ $p_healamp%，触发速度+ $p_speed%（最多$p_max次）。,$t[$cd秒毎：]$affectedにあるアイテムは、バフを追加獲得する確率が$chance%上がり、回復量が$p_healamp%増え、使用速度が$p_speed%上がる（最大$p_max回まで）,"$t[$cd초마다:] $affected에 위치한 아이템이 $chance%의 확률로 획득하는 버프를 복제하며, $p_healamp% 더 치유하고 $p_speed% 빠르게 발동합니다 (최대 $p_max번).",$t[每$cds：]有$chance%的幾率複製從$affected物品處獲得的增益效果，生命恢復效果+ $p_healamp%，觸發速度+ $p_speed%（最多$p_max次）。,"$t[Toutes les $cd s :] les objets $affected gagnent $chance % de chances de dupliquer les bonus qu'ils gagnent, soignent $p_healamp % supplémentaires et se déclenchent $p_speed % plus vite (jusqu'à $p_max fois).","$t[Раз в $cd сек.:] $affected предметы получают $chance% шанс удвоить добавляемые усиления, восстанавливают на $p_healamp% больше здоровья и срабатывают на $p_speed% чаще (не более $p_max раз).","$t[A cada $cd s:] os itens $affected ganham $chance% de chance de duplicar os buffs que recebem, curam $p_healamp% a mais e ativam $p_speed% mais rápido (até $p_max vezes).","$t[Cada $cd s:] Los $affected objetos tienen un $chance % de probabilidad de duplicar las ventajas que reciben, curan un $p_healamp % más y se activan un $p_speed % más rápido (hasta un máximo de $p_max veces)."
<!MissingKey:365:$t[Every $cds:] Gain $p1 maximum health and a random buff.>,$t[Every $cds:] Gain $p1 maximum health and a random buff.,$t[Alle $cds:] Erhalte $p1 Maximalleben und einen zufälligen Buff.,$t[每$cds：]获得$p1点最大生命值和1个随机增益效果。,$t[$cd秒毎：]体力最大値が$p1増え、1バフを獲得する,"$t[$cd초마다:] 최대 체력을 $p1 획득하고, 무작위 버프를 획득합니다.",$t[每$cd秒：]獲得$p1點最大生命值和1個隨機增益效果。,$t[Toutes les $cd s :] gagnez $p1 des PV max et un bonus aléatoire.,$t[Раз в $cd сек.:] повышает максимальное здоровье на $p1 ед. и добавляет случайное усиление.,$t[A cada $cd s:] Ganhe $p1 de vida máxima e um buff aleatório.,$t[Cada $cd s:] Obtiene $p1 PS máx. y una ventaja al azar.
<!MissingKey:366:Squirrel>,Squirrel,Eichhörnchen,松鼠,リス,다람쥐,松鼠,Écureuil,Белка,Esquilo,Ardilla
<!MissingKey:367:Snowball>,Snowball,Schneeball,雪球,雪玉,눈덩이,雪球,Boule de neige,Снежок,Bola de Neve,Bola de nieve
"<!MissingKey:368:$t[$rage[Battle Rage] ended:] After $cds, enter $rage[Battle Rage] for $p_dur% of the duration (once).>","$t[$rage[Battle Rage] ended:] After $cds, enter $rage[Battle Rage] for $p_dur% of the duration (once).",$t[$rage[Kampfrausch] endet:] Nach $cds verfalle für $p_dur% der Dauer in $rage[Kampfrausch] (einmalig).,$t[$rage[狂战士之怒]结束时：]经过$cds，再次进入$rage[狂战士之怒]，持续正常时间的$p_dur%（单次触发）。,$t[$rage[バーサク]終了時：]$cd秒後にその持続時間の$p_dur%の長さの$rage[バーサク]に突入する（1回のみ）,"$t[$rage[전투 격노] 종료 시:] $cd초 후, 지속 시간이 $p_dur%인 $rage[전투 격노] 상태에 돌입합니다 (한 번).",$t[$rage[狂戰士之怒]結束時：]經過$cds，再次進入$rage[狂戰士之怒]，持續正常時間的$p_dur%（單次觸發）。,"$t[[Rage de combat] $rage terminée :] après $cd s, entrez en mode $rage[Rage de combat] pendant $p_dur % de la durée (une fois).","$t[$rage[Ярость] развеяна:] через $cd сек. впадает в $rage[ярость], длительность ярости: $p_dur% от обычной длительности (один раз за бой).","$t[$rage[Fúria de Combate] encerrada]: Após $cd s, entra em $rage[Fúria de Combate] por $p_dur% da duração (uma vez).","$t[Tras terminar la $rage[rabia de batalla]:] Tras $cd s, entra en $rage[rabia de batalla] durante un $p_dur % de la duración (una vez)."
<!MissingKey:369:Armored Wisdom Puppy>,Armored Wisdom Puppy,Panzerwelpe der Weisheit,护甲睿智狼崽,武装した聡明な子狼,무장한 현명한 멍멍이,護甲睿智狼崽,Louveteau de sagesse blindé,Бронированный мудрый щенок,Filhote da Sabedoria de Armadura,Cachorro de la sabiduría acorazado
<!MissingKey:370:$t[Start of battle:] Gain $p_maxhealth% maximum health and $p_stamina% base stamina regeneration.>,$t[Start of battle:] Gain $p_maxhealth% maximum health and $p_stamina% base stamina regeneration.,$t[Kampfbeginn:] Erhalte $p_maxhealth% Maximalleben und $p_stamina% Basisausdauerregeneration.,$t[战斗开始时：]获得$p_maxhealth%最大生命值，$p_stamina%基础耐力恢复。,$t[バトル開始時：]体力最大値 +$p_maxhealth%、基礎スタミナ回復量 +$p_stamina%,"$t[전투 시작 시:] 최대 체력이 $p_maxhealth%, 기본 스태미나 재생량이 $p_stamina% 증가합니다.",$t[戰鬥開始時：]獲得$p_maxhealth%最大生命值，$p_stamina%基礎耐力恢復。,$t[Au début du combat :] gagnez $p_maxhealth % de PV max et $p_stamina % de régénération d'endurance de base.,$t[Начало боя:] повышает макс. здоровье героя на $p_maxhealth% и базовое восстановление энергии на $p_stamina%.,$t[Início da batalha:] Ganhe $p_maxhealth% de vida máxima e $p_stamina% de regeneração básica de vigor.,$t[Al comienzo de la batalla:] Obtiene un $p_maxhealth % de PS máx. y un $p_stamina % de regeneración de resistencia básica.
<!MissingKey:371:$t[On hit:] Inflict $p_cold $cold and $red[$p_cold2 $cold to yourself].>,$t[On hit:] Inflict $p_cold $cold and $red[$p_cold2 $cold to yourself].,$t[Bei Treffer:] Verursache $p_cold $cold und $red[dir selbst $p_cold2 $cold].,$t[击中对手时：]向对手施加$p_cold层$cold，$red[并向自己施加$p_cold2层$cold]。,$t[ヒット時：]$p_cold $cold を付与し、$red[自分に$p_cold2 $cold を付与する],"$t[적중 시:] 상대에게 $cold를 $p_cold, $red[자신에게 $cold를 $p_cold2] 부여합니다.",$t[擊中對手：]向對手施加$p_cold層$cold，$red[並向自己施加$p_cold2層$cold]。,$t[Par coup :] infligez $p_cold $cold et $red[$p_cold2 $cold à vous-même].,$t[При попадании:] накладывает на противника $p_cold $cold и $red[$p_cold2 $cold на самого героя].,$t[Ao acertar:] Inflige $p_cold $cold e $red[$p_cold2 $cold em você mesmo].,$t[Al golpear:] Inflige $p_cold $cold y $red[$p_cold2 $cold para uno mismo].
