key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:559:$t[After $cds:] Inflict $p_poison $poison and $p_poison2 $poison $red[to yourself]. $t[Charge received:] Advance cooldown by $p3s. >,"$t[After $cds:] Inflict $p_poison $poison and $p_poison2 $poison $red[to yourself]. $t[Charge received:] Advance cooldown by $p3s. 

 While you have at least $p_luckt $lucky, $poison on your opponent has $chance% critical hit chance.","$t[Nach $cds:] Verursache $p_poison $poison und $red[dir selbst] $p_poison2 $poison. $t[Ladung erhalten:] Setze die Abklingzeit um $p3s nach vorn. 

 Solange du mindestens $p_luckt $lucky hast: \~$poison auf deinem Gegner hat $chance% kritische Trefferchance.","$t[$cds后：]施加$p_poison层$poison，并$red[对自身施加$p_poison2层$poison]。$t[获得电荷时：]推进$p3s冷却进度。

当你至少有$p_luckt点$lucky时，对手身上的$poison暴击几率为$chance%。","$t[$cd秒後：]相手に$p_poison $poison を付与し、$red[自分に$p_poison2 $poison を付与する]$t[通電時：]クールダウンを$p3秒進める

$p_luckt $lucky以上ある間、相手に与える $poison のクリティカル率 +$chance%","$t[$cd초 후:] 상대에게 $poison을 $p_poison, $red[자신에게] $poison을 $p_poison2 부여합니다. $t[전하를 받을 시:] 재사용 대기 시간이 $p3초 앞당겨집니다.

$p_luckt 이상의 $lucky을 보유 시, 상대에게 $poison을 부여할 때 $chance%의 치명타 확률을 지닙니다.","$t[$cds後：]施加$p_poison層$poison，並$red[對自身施加$p_poison2層$poison]。$t[獲得電荷時：]推進$p3s冷卻進度。

當你至少有$p_luckt點$lucky時，對手身上的$poison暴擊幾率為$chance%。","$t[Après $cd s :] infligez $p_poison $poison et $p_poison2 $poison $red[à vous-même]. $t[Charge reçue :] réduisez le temps de recharge de $p3 s. 

 Tant que vous avez au moins $p_luckt $lucky, $poison de votre adversaire a $chance % de chance de coup critique.","$t[Через $cd сек.:] накладывает на противника $p_poison $poison и $p_poison2 $poison $red[на самого героя]. $t[При получении заряда:] снижает время перезарядки на $p3 сек. 

 Если у героя не менее $p_luckt $lucky, есть шанс $chance%, что $poison нанесет противнику критический удар.","$t[Após $cd s:] Inflige $p_poison $poison e $p_poison2 $poison $red[em si mesmo]. $t[Carga recebida:] Acelera a recarga em $p3 s. 

 Enquanto você tiver ao menos $p_luckt $lucky, o $poison em seu oponente tem $chance% de chance de acerto crítico.","$t[Tras $cd s:] Inflige $p_poison $poison y $p_poison2 $poison $red[a ti mismo]. $t[Al recibir carga:] Avanza la recarga en $p3 s. 

 Mientras tengas al menos $p_luckt $lucky, $poison en tu rival tiene un $chance % de probabilidad de golpe crítico."
<!MissingKey:560:Enraged Phoenix>,Enraged Phoenix,Stürzender Phönix,怒火凤凰,怒れるフェニックス,격노한 불사조,怒火鳳凰,Phénix enragé,Разъяренный феникс,Fênix Enfurecida,Fénix furioso
KEYBIND_redo,Inventory redo,Wiederholen,背包整理恢复,やり直し（リドゥ）,인벤토리 복구,背包整理恢復,Rétablir l'inventaire,Отменить действие в инвентаре,Refazer inventário,Rehacer inventario
<!MissingKey:562:Who's a gud BO1? You are a gud BO1! Here is a tasty battery for my little screwiepooie.>,Who's a gud BO1? You are a gud BO1! Here is a tasty battery for my little screwiepooie.,Wer ist ein guter J(_)ng3? Du bist ein guter J(_)ng3!! Jetzt iss deine Schrauben.,谁是好孩子？你就是好孩子！给我的小螺丝宝贝一块美味的电池。,ヨーシヨシ。イイコ ニハ、オイシイ バッテリー ヲ、アゲヨウ ネェ。,이리 와서 맛있는 배터리 먹으렴! 착한 나사 멍멍아.,誰是好孩子？你就是好孩子！給我的小螺絲寶貝一塊美味的電池。,"Qui c'est le bon garçon ? C'est toi, le bon garçon ! Tiens, une délicieuse pile pour mon petit chéri.","Кто тут у нас хороший мальчик? Ты хороший мальчик! Вот тебе вкусная батареечка, мой сладенький винтичек.","Quem é um bom garoto?! Você! Toma essa bateria deliciosa, meu doguinho escavador!",¿Quién es un buen chico? ¡Tú eres un buen chico! Aquí hay una sabrosa batería para mi tornillín.
<!MissingKey:563:Cap of Brilliance>,Cap of Brilliance,Denkerkappe,辉光之帽,才気のヘルム,광휘의 모자,輝光之帽,Capuchon de brillance,Шлем гения,Elmo do Pensamento,Gorra de la brillantez
,,,,,,,,,,
<!MissingKey:565:Decadence is the source of my power!!>,Decadence is the source of my power!!,Dekadenz ist die Quelle meiner Macht!!,奢华腐化正是我力量的源泉！！,堕落こそ我が力の源！,타락은 제 힘의 원천입니다!,奢華腐化正是我力量的源泉！！,La décadence est la source de ma puissance !,Роскошь - источник моей силы!!!,Decadência é a fonte do meu poder!!,¡La decadencia es la fuente de mi poder!
<!MissingKey:566:A roughly fair trade!>,A roughly fair trade!,Ein mehr oder weniger fairer Handel!,这秤看起来不准！,まぁだいたい公平な取引だね！,대충 공정한 거래네요!,這秤看起來不准！,Un échange à peu près équitable !,Почти честная сделка!,Uma troca mais ou menos justo!,¡Un trato más o menos justo!
Magic Ring_GENERATED,This ring was imbued with the following random effects:,Dieser Ring hat die folgenden zufälligen Effekte:,该戒指被赋予了以下随机效果：,この指輪は以下のランダムな効果の力を帯びている,이 반지에는 다음과 같은 무작위 효과가 주입되었습니다:,該戒指被賦予了以下隨機效果：,Cette bague a été imprégnée des effets aléatoires suivants :,Это кольцо было наделено следующими случайными эффектами:,Este anel foi imbuído com os seguintes efeitos aleatórios:,Se imbuyó el anillo con los siguientes efectos aleatorios:
<!MissingKey:568:$t[Start of battle:] Gain $p_regen $regen + $p_regen_holy $regen per \~$affected $holy-item. $t[After $cds:] Gain $p_empower $empower + $p_empower_holy $empower per \~$affected $holy-item. $t[$regen gained:] Gain $p_maxhealth maximum health.>,$t[Start of battle:] Gain $p_regen $regen + $p_regen_holy $regen per \~$affected $holy-item. $t[After $cds:] Gain $p_empower $empower + $p_empower_holy $empower per \~$affected $holy-item. $t[$regen gained:] Gain $p_maxhealth maximum health.,$t[Kampfbeginn:] Erhalte $p_regen $regen + $p_regen_holy $regen pro $affected $holy-Gegenstand. $t[Nach $cds:] Erhalte $p_empower $empower + $p_empower_holy $empower pro \~$affected $holy-Gegenstand. $t[$regen erhalten:] Erhalte $p_maxhealth Maximalleben.,$t[战斗开始时：]获得$p_regen层$regen，每有一个$affected的$holy物品，额外获得$p_regen_holy层$regen。$t[$cds后：]获得$p_empower层$empower，每有一个$affected的$holy物品，额外获得$p_empower_holy层$empower。$t[获得$regen时：]获得$p_maxhealth点最大生命值。,$t[バトル開始時：]$p_regen $regen を獲得する（$affectedにある $holy アイテム1個につき +$p_regen_holy $regen）$t[$cd秒後：]$p_empower $empower を獲得する（$affectedにある $holy アイテム1個につき +$p_empower_holy $empower）$t[$regen獲得毎：]体力最大値が$p_maxhealth増える,"$t[전투 시작 시:] $regen을 $p_regen 획득하고, $affected에 위치한 $holy 아이템마다 $regen을 $p_regen_holy 획득합니다. $t[$cd초 후:] $empower를 $empower 획득하고, $affected에 위치한 $holy 아이템마다 $empower를 $p_empower_holy 획득합니다. $t[$regen 획득 시:] 최대 체력을 $p_maxhealth 획득합니다.",$t[戰鬥開始時：]獲得$p_regen層$regen，每有一個$affected的$holy物品，額外獲得$p_regen_holy層$regen。$t[$cds後：]獲得$p_empower層$empower，每有一個$affected的$holy物品，額外獲得$p_empower_holy層$empower。$t[獲得$regen時：]獲得$p_maxhealth點最大生命值。,$t[Au début du combat :] gagnez $p_regen $regen + $p_regen_holy $regen par objet $holy $affected. $t[Après $cd s :] gagnez $p_empower $empower + $p_empower_holy $empower par objet $holy $affected. $t[En gagnant $regen :] gagnez $p_maxhealth de PV max.,$t[Начало боя:] добавляет $p_regen $regen + $p_regen_holy $regen за каждый $affected $holy-предмет. $t[Через $cd сек.:] добавляет $p_empower $empower + $p_empower_holy $empower за каждый $affected $holy-предмет. $t[При получении $regen:] добавляет $p_maxhealth макс. здоровья.,$t[Início da batalha:] Ganha $p_regen $regen + $p_regen_holy $regen para cada item-$holy $affected. $t[Após $cd s:] Ganha $p_empower $empower + $p_empower_holy $empower para cada item-$holy $affected. $t[$regen ganha:] Ganha $p_maxhealth de vida máxima.,$t[Al comienzo de la batalla:] Obtiene $p_regen $regen + $p_regen_holy $regen por $affected objeto $holy. $t[Tras $cd s:] Obtiene $p_empower $empower + $p_empower_holy $empower por $affected objeto de $holy. $t[$regen obtenida:] Obtiene $p_maxhealth PS máx.
<!MissingKey:569:You deal less $ranged-damage.>,You deal less $ranged-damage.,Du verursachst weniger $ranged-Schaden.,你的$ranged伤害减小。,与える $ranged ダメージが減少する,가하는 $ranged 피해가 감소합니다.,你的$ranged傷害減小。,Tous les dégâts infligés $ranged sont réduits.,Ваш $ranged-урон снижается.,Seu dano $ranged causado é reduzido.,Tu daño $ranged infligido se reduce.
<!MissingKey:570:$melee-Damage Dealt: {val}>,$melee-Damage Dealt: {val},Verursachter $melee-Schaden: {val},造成的$melee伤害：{val},$melee 与ダメージ：{val},가하는 $melee 피해: {val},造成的$melee傷害：{val},Dégâts $melee infligés : {val},$melee-урон: {val},Dano $melee Causado: {val},Daño infligido $melee: {val}
<!MissingKey:571:Very Long Spear>,Very Long Spear,Sehr Langspeer,超长矛,ベリーロングスピア,엄청나게 긴 창,超長矛,Très longue lance,Супер-длинное копье,Lança Muito Longa,Lanza muy larga
<!MissingKey:572:A good predictor of academic success.>,A good predictor of academic success.,Im Grunde gleichbedeutend mit akademischem Erfolg.,魔法学院标准背包。,学業での成功を思わせる。,학문적 성공을 점쳐주는 좋은 지표입니다.,魔法學院標準背包。,Un indicateur fiable de la réussite scolaire.,Неплохой предсказатель академических успехов.,Um bom indicador de sucesso acadêmico.,Un buen indicador de tu éxito académico.
<!MissingKey:573:Spell Scroll: Ice Block >,Spell Scroll: Ice Block ,Zauberrolle: Eisblock,魔法卷轴：冰墙,呪文の巻物：氷の障壁,주문 스크롤: 얼음 방패,魔法卷軸：冰牆,Parchemin de sort : Bloc de glace,Свиток заклятия: ледяной булыжник,Pergaminho de Feitiço: Bloqueio de Gelo,Pergamino de conjuros: Bloque de hielo
KEYBIND_edit_all,Edit all,Alles editieren,编辑全部,すべて編集,모두 편집,編輯全部,Tout modifier,Редактировать все,Editar tudo,Editar todo
<!MissingKey:575:Tiger Rune>,Tiger Rune,Tigerrune,老虎符文,トラのルーン,호랑이의 룬,老虎符文,Rune de tigre,Руна тигра,Runa de Tigre,Runa de tigre
<!MissingKey:576:White King>,White King,Weißer König,白色国王,白のキング,화이트 킹,白色國王,Roi blanc,Светлый король,Rei Branco,Rey blanco
<!MissingKey:577:A true friend always comes back when you throw him at your enemies!>,A true friend always comes back when you throw him at your enemies!,"Ein wahrer Freund kommt immer wieder zurück, wenn man ihn auf seine Feinde wirft. ",飞回来的时候接住了……,一流の商人なら、商品がどんなものかキチンと見極めないと。どんなのか分からないものを売りつけるなんてもってのほかだよ！,진정한 친구는 다시 돌아오는 법입니다.,飛回來的時候接住了……,Un véritable ami revient toujours quand vous le livrez à vos ennemis !,Настоящий друг всегда возвращается. Даже если ты швырнул его во врага.,Um verdadeiro amigo sempre volta quando você o atira contra seus inimigos!,¡Un verdadero amigo que siempre regresa cuando lo lanzas contra tus enemigos!
<!MissingKey:578:They get the heat in deep. Like very brutal acupuncture.>,They get the heat in deep. Like very brutal acupuncture.,"Die kriegen die Hitze richtig tief rein, wirklich brutale Akupunktur.",它们把热量扎得很深。就像非常残暴的针灸。,この熱は奥深くまで届く。激しい鍼治療みたいにね。,"깊은 곳에서부터 끓어오르는 열기로, 잔인한 침술을 수행합니다.",它們把熱量扎得很深。就像非常殘暴的針灸。,Avec une chaleur très intense… Un peu comme une acupuncture en mode brutal.,Они загоняют жар глубоко. Почти как очень жесткая акупунктура.,O calor vai lá no fundo. É uma acupuntura brutal.,Aplican el calor hasta el fondo. Como una acupuntura muy brutal.
<!MissingKey:579:Shovel-B01 3000>,Shovel-B01 3000,Schaufel-J(_)ng3 3000,火箭犬-B01 3000,シャベル B01-3000,삽-B01 3000,火箭犬-B01 3000,Pelle-B01 3000,Лопата-B01 3000,Pá-G4ROT0 3000,Pala-B01 3000
